Opportunity ID,MCC_DESC,Industry_Corrected,Contract Start Date,Purchased Amount,Written Off,Date Written Off,Amount at Write Off
0062X00000zHAB7QAO,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2019-10-07,5334.0,0,,0.0
006w000000td0abAAA,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-11-23,3350.0,0,,0.0
006w000000td0V7AAI,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2017-11-30,12800.0,0,,0.0
006w000000tdQ7zAAE,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2017-12-19,25600.0,0,,0.0
006w000000tdqTVAAY,FREIGHT LOCAL DELIVERY REMOVAL,Other Services,2017-12-06,13000.0,0,,0.0
006w000000tdrXnAAI,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2017-12-01,6550.0,0,,0.0
006w000000tdZmIAAU,PET SHOPS PET FOODS & SUPPLIES,Food / Drink Shop,2017-12-04,28000.0,0,,0.0
006w000000te1QrAAI,PROFESSIONAL SERVICES,Hotel / B&B,2017-12-05,12900.0,0,,0.0
0062X00000zHiIMQA0,BUS LINES,Other Services,2019-11-07,19360.0,0,,0.0
0062X00000zHQdMQAW,ART DEALERS & GALLERIES,Other Services,2019-10-09,2560.0,0,,0.0
0062X00000zHqFLQA0,CONSTRUCTION MAT-UNCLASS (P/C),Trade Contractor,2019-10-18,44800.0,0,,0.0
0062X00000zHZLkQAO,TAILORS SEAMSTRESSES ALTERATNS,Other Retailer,2019-10-29,34200.0,0,,0.0
0062X00000zIdh4QAC,BUSINESS SERVICES MISC,Other Services,2019-09-06,40600.0,0,,0.0
0062X00000zIDM9QAO,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-10-28,2295.0,0,,0.0
0062X00000zIflNQAS,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2019-09-05,4455.0,0,,0.0
0062X00000zIkKYQA0,GROCERY STORES SUPERMARKETS,Other Retailer,2019-10-01,2970.0,0,,0.0
0062X00000zIwoYQAS,PET SHOPS PET FOODS & SUPPLIES,Other Retailer,2019-09-12,11400.0,0,,0.0
0062X00000zJcBkQAK,HEATING PLUMBING AIR CONDITION,Trade Contractor,2019-10-02,12096.0,0,,0.0
0062X00000zJj3qQAC,SPECIAL TRADE CONTRACTORS,Other Services,2019-09-19,16440.0,0,,0.0
0062X00000zJJAgQAO,GROCERY STORES SUPERMARKETS,Food / Drink Shop,2019-09-12,28750.0,0,,0.0
0062X00000zJolbQAC,MISCELLANEOUS PERSONAL SERVICE,Other Retailer,2019-09-19,3780.0,0,,0.0
0062X00000zJpmXQAS,FURNITURE HOME FURNISHING,Other Retailer,2019-10-17,41540.0,0,,0.0
0062X00000zJRwxQAG,AUTOMOTIVE PARTS ACCESSORIES,Car Sales / Garage Services,2019-09-13,5700.0,0,,0.0
0062X00000zJs7DQAS,GIFT CARD NOVELTY & SOUVENIR,Other Retailer,2019-09-20,14280.0,0,,0.0
0062X00000zJselQAC,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2019-09-24,7380.0,0,,0.0
0062X00000zJTFNQA4,PET SHOPS PET FOODS & SUPPLIES,Other Retailer,2019-09-18,4760.0,0,,0.0
0062X00000zJwXYQA0,SCHOOLS & EDUCATIONAL SERVICES,Other Services,2019-10-02,2835.0,0,,0.0
0062X00000zKA1OQAW,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-09-25,15996.0,0,,0.0
0062X00000zlhd1QAA,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2019-10-24,2430.0,0,,0.0
0062X00000zlsHEQAY,FLORISTS,Other Retailer,2019-10-30,11520.0,0,,0.0
0062X00000zlwFmQAI,FUEL DEALERS,Other Retailer,2019-10-29,28000.0,0,,0.0
0062X00000zm6qVQAQ,HEALTH & BEAUTY SPAS,Healthcare,2019-10-31,1485.0,0,,0.0
0062X00000zmExrQAE,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-11-05,2680.0,0,,0.0
0062X00000zmGbDQAU,CIGAR STORES & STANDS,Other Retailer,2019-11-05,5800.0,0,,0.0
0062X00000zMrjGQAS,AUTOMOTIVE PARTS ACCESSORIES,Other Retailer,2019-09-03,4760.0,0,,0.0
0062X00000zN03lQAC,FURNITURE HOME FURNISHING,Other Retailer,2019-09-16,39900.0,0,,0.0
0062X00000zN11gQAC,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2019-09-03,6960.0,0,,0.0
006w000000oN74xAAC,FLORISTS,Other Retailer,2017-02-10,5360.0,0,,0.0
006w000000p1P5BAAU,MISC PUBLISH/PRINTING (P.CARD),Other Retailer,2017-03-02,37855.0,0,,0.0
006w000000p1rO6AAI,ELECTRICAL & SMALL APPLIANCE,Other Retailer,2017-03-17,8325.0,0,,0.0
006w000000p1uSfAAI,SPORTING & RECREATIONAL CAMPS,Other Services,2017-03-06,11500.0,0,,0.0
006w000000p20BBAAY,FLOOR COVERING STORES,Other Retailer,2017-03-15,8710.0,0,,0.0
006w000000p22T7AAI,HEALTH & BEAUTY SPAS,Hair & Beauty,2017-03-06,5762.0,1,2017-07-06,3377.0
006w000000p2lGuAAI,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-03-14,16500.0,0,,0.0
006w000000p2YxFAAU,MISCELLANEOUS FOOD STORES,Other Services,2017-03-17,31440.0,0,,0.0
006w000000p37MCAAY,MASONRY STONEWORK PLASTERING,Other Services,2017-05-23,16500.0,1,2018-01-11,12759.07
006w000000p37zYAAQ,PET SHOPS PET FOODS & SUPPLIES,Other Retailer,2017-03-15,5360.0,0,,0.0
006w000000p3HG0AAM,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-03-21,27000.0,0,,0.0
006w000000p3iKIAAY,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-03-22,17228.0,0,,0.0
006w000000p3SX5AAM,SPORTING GOODS STORES,Other Retailer,2017-03-23,82800.0,0,,0.0
006w000000p3TILAA2,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2017-03-21,8960.0,0,,0.0
006w000000p3VfbAAE,SPECIAL TRADE CONTRACTORS,Trade Contractor,2017-04-11,11424.0,0,,0.0
006w000000p3wUjAAI,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-04-03,8050.0,0,,0.0
006w000000p3zqFAAQ,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-03-29,10353.0,0,,0.0
006w000000p3zsaAAA,GROCERY STORES SUPERMARKETS,Food / Drink Shop,2017-03-28,12730.0,0,,0.0
006w000000p402pAAA,WOMENS READY TO WEAR STORES,Other Retailer,2017-03-24,16080.0,0,,0.0
006w000000p43LfAAI,RESTAURANTS (EXCEPT EXPRESS),Other Services,2017-04-07,6900.0,0,,0.0
006w000000p43pBAAQ,CLUBS (SPORTS RECREATION),Bar / Pub / Restaurant,2017-03-24,19800.0,0,,0.0
006w000000p4AnpAAE,RESTAURANTS (EXCEPT EXPRESS),Food / Drink Shop,2017-03-31,9996.0,0,,0.0
006w000000plFKGAA2,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-04-12,51520.0,0,,0.0
006w000000plMeXAAU,LEGAL SERVICES ATTORNEYS,Other Retailer,2017-05-18,30954.0,0,,0.0
006w000000plmIqAAI,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2017-05-02,5628.0,0,,0.0
006w000000plTNDAA2,FURNITURE HOME FURNISHING,Other Retailer,2017-05-09,46400.0,0,,0.0
006w000000plVyrAAE,SPORTING GOODS STORES,Other Retailer,2017-04-25,42400.0,0,,0.0
006w000000pmhPsAAI,TAXICABS & LIMOUSINES,Other Retailer,2017-04-26,9450.0,1,2017-08-17,9075.8
006w000000pmiRcAAI,FURNITURE HOME FURNISHING,Other Retailer,2017-04-27,19950.0,0,,0.0
006w000000pmKmbAAE,TENT & AWNING SHOPS,Other Retailer,2017-06-14,7920.0,0,,0.0
006w000000pmyQOAAY,SCHOOLS & EDUCATIONAL SERVICES,Other Services,2017-10-09,13132.0,0,,0.0
006w000000pnNSmAAM,ANTIQUE SHOPS-SALES REPAIRS RE,Other Retailer,2017-05-30,28350.0,0,,0.0
006w000000pnOdWAAU,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-06-26,9240.0,0,,0.0
006w000000pnWrWAAU,NEWS DEALERS & NEWSTANDS,Food / Drink Shop,2017-07-27,9450.0,1,2017-11-02,7907.22
006w000000po5XAAAY,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-05-22,9990.0,0,,0.0
006w000000poDWQAA2,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2017-05-19,7504.0,1,2017-11-06,6679.7
006w000000poL7MAAU,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-05-19,25137.0,0,,0.0
006w000000poRldAAE,SPORTING & RECREATIONAL CAMPS,Other Retailer,2017-05-18,8645.0,0,,0.0
006w000000poYfnAAE,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-08-22,5453.0,0,,0.0
006w000000poZICAA2,HEALTH & BEAUTY SPAS,Hair & Beauty,2017-05-30,7102.0,0,,0.0
006w000000qaiLYAAY,RECREATION SERVICES,Other Retailer,2017-07-03,10752.0,0,,0.0
006w000000qaJHEAA2,AUTOMOTIVE PAINT SHOPS,Car Sales / Garage Services,2017-06-15,7236.0,0,,0.0
006w000000qaOhTAAU,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-06-19,31640.0,0,,0.0
006w000000qb5eCAAQ,RESTAURANTS (EXCEPT EXPRESS),Other Services,2017-07-14,4020.0,0,,0.0
006w000000qbCEKAA2,CHILDRENS & INFANTS WEAR STORE,Food / Drink Shop,2017-06-21,3886.0,0,,0.0
006w000000qbctDAAQ,HOBBY TOYS & GAME SHOPS,Other Retailer,2017-07-12,3618.0,0,,0.0
006w000000qbdVRAAY,COSMETIC STORES,Other Services,2017-08-03,56144.0,0,,0.0
006w000000qbfrGAAQ,AUTOMOTIVE SERVICE SHOPS,Other Services,2017-06-29,4824.0,1,2017-12-07,2270.82
006w000000qbggxAAA,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-06-28,10720.0,0,,0.0
006w000000qbk5IAAQ,GIFT CARD NOVELTY & SOUVENIR,Other Retailer,2017-06-27,3350.0,0,,0.0
006w000000qblAyAAI,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-07-04,8040.0,1,2017-09-14,6735.83
006w000000qbLixAAE,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-06-21,3484.0,0,,0.0
006w000000qbqy9AAA,LUMBER & BUILDING MATERIALS,Other Retailer,2017-07-17,49200.0,0,,0.0
006w000000qbV59AAE,ARCHITECTURAL ENGINEERING,Other Services,2017-06-23,9720.0,0,,0.0
006w000000qc5vIAAQ,HOBBY TOYS & GAME SHOPS,Other Services,2017-07-06,4958.0,0,,0.0
006w000000qc9fYAAQ,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-07-27,26800.0,1,2019-07-17,1276.85
006w000000qcdbIAAQ,MISCELLANEOUS FOOD STORES,Other Retailer,2017-07-14,34800.0,0,,0.0
006w000000qclVIAAY,GIFT CARD NOVELTY & SOUVENIR,Food / Drink Shop,2017-07-14,25600.0,0,,0.0
006w000000qcmO3AAI,RESTAURANTS (EXCEPT EXPRESS),Other Services,2017-07-25,86400.0,0,,0.0
006w000000qcu2tAAA,UNIFORMS/COMM.CLOTHING (P.CRD),Other Retailer,2017-07-18,8040.0,0,,0.0
006w000000qcVXwAAM,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2017-07-06,7102.0,0,,0.0
006w000000qZ1jHAAS,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-06-06,5360.0,0,,0.0
006w000000qZArwAAG,DRINKING PLACES (ALCOHOLIC),Other Services,2017-05-25,12800.0,0,,0.0
006w000000qZGvSAAW,MISCELLANEOUS PERSONAL SERVICE,Other Services,2017-06-01,6030.0,0,,0.0
006w000000qZHBkAAO,SPECIAL TRADE CONTRACTORS,Trade Contractor,2017-05-31,25600.0,0,,0.0
006w000000qZHhHAAW,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2017-05-25,13300.0,1,2018-04-05,969.62
006w000000qZLG5AAO,HRDWARE EQUIP/SUPPLIES(P.CARD),Other Services,2017-06-19,108000.0,0,,0.0
006w000000qZogfAAC,MENS & BOYS CLOTHING & ACSSORS,Other Retailer,2017-06-29,13300.0,0,,0.0
006w000000qZpWCAA0,SEWING NEEDLEWORK FABRIC GOODS,Other Retailer,2017-06-06,14070.0,0,,0.0
006w000000qZs0kAAC,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-06-16,5628.0,0,,0.0
006w000000riDYuAAM,ANTIQUE SHOPS-SALES REPAIRS RE,Other Services,2017-09-13,4422.0,1,2018-01-15,2113.26
006w000000rNeE4AAK,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2017-07-19,3886.0,0,,0.0
006w000000rNsdbAAC,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-08-02,26000.0,0,,0.0
006w000000rNW2AAAW,SCHOOLS & EDUCATIONAL SERVICES,Other Services,2017-07-14,11220.0,0,,0.0
006w000000rNWvYAAW,AUTOMOTIVE PARTS ACCESSORIES,Other Services,2017-07-19,19966.0,0,,0.0
006w000000rO0xtAAC,DRINKING PLACES (ALCOHOLIC),Other Services,2017-07-24,10050.0,0,,0.0
006w000000rOckqAAC,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2017-07-27,5360.0,0,,0.0
006w000000rOgnrAAC,MISCELLANEOUS FOOD STORES,Other Retailer,2017-07-31,17420.0,0,,0.0
006w000000rOJtpAAG,FUEL DEALERS,Other Services,2017-07-24,9310.0,0,,0.0
006w000000rOog0AAC,DENTISTS ORTHODONTISTS,Other Retailer,2017-08-04,10240.0,0,,0.0
006w000000rOwcvAAC,CANDY NUT & COMFECTIONERY STRS,Other Retailer,2017-08-03,10707.0,0,,0.0
006w000000rOZn8AAG,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-08-04,9240.0,0,,0.0
006w000000rP5XxAAK,FUEL DEALERS,Other Services,2017-09-15,13400.0,0,,0.0
006w000000rP7P1AAK,WOMENS READY TO WEAR STORES,Other Retailer,2017-08-07,5360.0,1,2018-01-17,3747.85
006w000000rPBfwAAG,HOUSEHOLD APPLIANCE STORES,Other Services,2017-08-11,5360.0,0,,0.0
006w000000rPBjjAAG,RESTAURANTS (EXCEPT EXPRESS),Other Services,2017-08-04,3350.0,0,,0.0
006w000000rPfgRAAS,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-09-07,3752.0,0,,0.0
006w000000rPg2wAAC,MUSIC STORES INSTRUMENTS PIANO,Other Retailer,2017-09-11,45600.0,0,,0.0
006w000000rPkBXAA0,DRAPERY WINDOWCOVERING & UPHOL,Other Retailer,2017-08-30,54500.0,0,,0.0
006w000000rPklKAAS,DRINKING PLACES (ALCOHOLIC),Other Services,2017-08-10,9112.0,0,,0.0
006w000000rPlkBAAS,MISCELLANEOUS GENERAL MERCHAND,Other Services,2017-08-14,13802.0,0,,0.0
006w000000rPqBaAAK,FREEZER & LOCKER MEAT PROVISNS,Food / Drink Shop,2017-08-16,26800.0,0,,0.0
006w000000rPQwqAAG,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-08-09,13300.0,0,,0.0
006w000000rPs73AAC,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-08-31,28500.0,1,2017-12-04,16933.35
006w000000rPTm3AAG,CHILDRENS & INFANTS WEAR STORE,Other Retailer,2017-08-21,13000.0,0,,0.0
006w000000rQ1r4AAC,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-11-01,5360.0,0,,0.0
006w000000rQ2eEAAS,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-08-15,4422.0,0,,0.0
006w000000rQfg9AAC,PET SHOPS PET FOODS & SUPPLIES,Other Retailer,2017-09-11,12800.0,0,,0.0
006w000000rQgyJAAS,MISCELLANEOUS FOOD STORES,Other Services,2017-09-19,13000.0,0,,0.0
006w000000rQqQ8AAK,BOOK SHOPS,Other Retailer,2017-09-19,33900.0,0,,0.0
006w000000rQTeSAAW,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-08-22,14740.0,0,,0.0
006w000000rQXCWAA4,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-09-08,34500.0,0,,0.0
006w000000rR160AAC,BARBER & BEAUTY SHOPS,Other Services,2017-09-11,7772.0,0,,0.0
006w000000rRKhbAAG,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2017-09-06,10773.0,0,,0.0
006w000000s1eNsAAI,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-10-16,3484.0,0,,0.0
006w000000s1rL9AAI,BUSINESS SERVICES MISC,Other Retailer,2017-10-10,13736.0,0,,0.0
006w000000s20gBAAQ,FLORISTS,Other Retailer,2017-10-12,3836.0,0,,0.0
006w000000s22maAAA,GROCERY STORES SUPERMARKETS,Other Services,2017-10-13,30785.0,1,2018-07-19,22237.32
006w000000s29dOAAQ,GROCERY STORES SUPERMARKETS,Other Services,2017-10-17,3752.0,0,,0.0
006w000000s2HMlAAM,NEWS DEALERS & NEWSTANDS,Other Services,2017-10-13,10240.0,0,,0.0
006w000000s2jclAAA,SPORTING GOODS STORES,Other Retailer,2017-10-20,25080.0,0,,0.0
006w000000s2jRdAAI,MISCELLANEOUS FOOD STORES,Other Retailer,2017-10-27,13000.0,0,,0.0
006w000000s2TKPAA2,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-10-25,28000.0,0,,0.0
006w000000s2YgGAAU,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-10-16,4958.0,0,,0.0
006w000000sf3QZAAY,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-09-13,13300.0,1,2018-11-09,897.62
006w000000sfK9RAAU,SPORTING GOODS STORES,Other Services,2017-09-21,33600.0,0,,0.0
006w000000sfLqqAAE,BARBER & BEAUTY SHOPS,Other Services,2017-09-27,28000.0,0,,0.0
006w000000sfOXnAAM,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-09-27,6700.0,0,,0.0
006w000000sfpbkAAA,MENS & BOYS CLOTHING & ACSSORS,Other Retailer,2017-10-05,89600.0,0,,0.0
006w000000sfpTSAAY,WOMENS READY TO WEAR STORES,Other Services,2017-09-29,60000.0,0,,0.0
006w000000sfxDaAAI,AUTOMOTIVE SERVICE SHOPS,Other Services,2017-09-26,6968.0,0,,0.0
006w000000sfYeSAAU,BARBER & BEAUTY SHOPS,Other Services,2017-09-20,9310.0,0,,0.0
006w000000sfZpWAAU,AUTOMOTIVE PARTS ACCESSORIES,Car Sales / Garage Services,2017-09-29,75520.0,0,,0.0
006w000000sg2UNAAY,FLORISTS,Other Retailer,2017-09-29,4154.0,0,,0.0
006w000000sgCEgAAM,PET SHOPS PET FOODS & SUPPLIES,Other Retailer,2017-10-02,3350.0,0,,0.0
006w000000sgJ67AAE,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2017-10-05,39750.0,0,,0.0
006w000000sguF3AAI,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-10-11,34200.0,0,,0.0
006w000000sgxwPAAQ,GROCERY STORES SUPERMARKETS,Other Services,2017-10-19,28689.0,0,,0.0
006w000000sgYEeAAM,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2017-10-05,29250.0,0,,0.0
006w000000sWf8fAAC,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-09-07,3618.0,0,,0.0
006w000000t2kheAAA,MENS & WOMENS CLOTHING STORES,Other Retailer,2017-11-14,39875.0,0,,0.0
006w000000t2lXQAAY,AUTOMOTIVE PARTS ACCESSORIES,Car Sales / Garage Services,2017-11-16,13400.0,0,,0.0
006w000000t2mEjAAI,MENS & WOMENS CLOTHING STORES,Other Retailer,2017-10-31,3350.0,0,,0.0
006w000000t2tR9AAI,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-10-26,19800.0,0,,0.0
006w000000t35E3AAI,COSMETIC STORES,Other Retailer,2017-11-03,31200.0,0,,0.0
006w000000t3cOTAAY,CLUBS (SPORTS RECREATION),Other Services,2017-11-06,16750.0,0,,0.0
006w000000t3hw4AAA,HEATING PLUMBING AIR CONDITION,Other Services,2017-12-06,19350.0,0,,0.0
006w000000t3j1tAAA,NURSERIES LAWN & GARDEN SUPPLY,Other Retailer,2017-11-08,45200.0,0,,0.0
006w000000t3L0uAAE,GENERAL CONTRACTORS,Other Services,2017-11-13,23940.0,1,2018-01-18,22722.56
006w000000t4AyxAAE,RESTAURANTS (EXCEPT EXPRESS),Other Services,2017-11-16,7980.0,0,,0.0
006w000000tbrvcAAA,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-11-10,4690.0,0,,0.0
006w000000tbsQzAAI,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2018-01-03,8040.0,0,,0.0
006w000000tc6ceAAA,SPORTING & RECREATIONAL CAMPS,Other Services,2017-11-16,19500.0,0,,0.0
006w000000tcoVLAAY,GROCERY STORES SUPERMARKETS,Other Retailer,2017-12-05,30457.0,0,,0.0
006w000000tcRFmAAM,HOTELS MOTELS & RESORTS-LODGIN,Trade Contractor,2017-11-16,8710.0,0,,0.0
0062X00000xBpXJQA0,PHOTOGRAPHIC STUDIOS,Other Services,2019-02-26,3350.0,0,,0.0
0062X00000xBRa8QAG,AUTOMOTIVE BODY REPAIR SHOPS,Car Sales / Garage Services,2019-02-28,12300.0,0,,0.0
0062X00000xBt2iQAC,ELEC. PARTS/EQUIPMENT (P.CARD),Other Retailer,2019-02-22,17100.0,0,,0.0
0062X00000xByJFQA0,PET SHOPS PET FOODS & SUPPLIES,Other Retailer,2019-02-21,16800.0,0,,0.0
0062X00000xC4SFQA0,PLUMBING/HEAT-EQUIP/SUP(P.CRD0,Other Retailer,2019-03-06,28250.0,0,,0.0
0062X00000xC59OQAS,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2019-02-27,11500.0,0,,0.0
0062X00000xSjhWQAS,FIREPLACE.FIREPLACE SCREENS,Other Services,2019-04-10,16385.0,0,,0.0
0062X00000xSnGoQAK,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2019-04-10,5080.0,0,,0.0
0062X00000xSuOgQAK,MISCELLANEOUS FOOD STORES,Other Retailer,2019-04-10,1340.0,0,,0.0
0062X00000xSwR5QAK,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2019-04-12,12100.0,0,,0.0
0062X00000xXc9xQAC,MENS & BOYS CLOTHING & ACSSORS,Fashion Retail,2019-03-01,12500.0,0,,0.0
0062X00000xXcsEQAS,PACKAGE STORES-BEER WINE & LIQ,Food / Drink Shop,2019-04-01,23200.0,1,2019-07-31,15268.98
0062X00000xXd6LQAS,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2019-03-07,3105.0,1,2019-08-14,2022.62
0062X00000xXeS4QAK,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2019-03-25,6384.0,0,,0.0
0062X00000xXgs8QAC,MISCELLANEOUS FOOD STORES,Other Retailer,2019-03-07,6650.0,0,,0.0
0062X00000xXhRcQAK,CONCRETE WORK CONTRACTORS,Other Services,2019-03-06,29000.0,0,,0.0
0062X00000xXlR9QAK,TAILORS SEAMSTRESSES ALTERATNS,Other Retailer,2019-03-01,3960.0,0,,0.0
0062X00000xXPchQAG,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-02-25,3960.0,0,,0.0
0062X00000xXrlqQAC,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2019-06-06,23400.0,0,,0.0
0062X00000xXScuQAG,PROFESSIONAL SERVICES,Other Services,2019-02-27,12900.0,0,,0.0
0062X00000xXxamQAC,HEALTH & BEAUTY SPAS,Hair & Beauty,2019-03-08,24200.0,0,,0.0
0062X00000xYcVQQA0,MENS & BOYS CLOTHING & ACSSORS,Other Retailer,2019-03-14,41400.0,0,,0.0
0062X00000xYDgFQAW,MISCELLANEOUS FOOD STORES,Other Services,2019-03-06,9040.0,0,,0.0
0062X00000xYDKYQA4,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2019-03-14,2010.0,0,,0.0
0062X00000xYI1YQAW,MISCELLANEOUS & SPECIALITY RET,Other Retailer,2019-03-07,17550.0,0,,0.0
0062X00000xYJ1mQAG,WOMENS READY TO WEAR STORES,Fashion Retail,2019-03-12,5900.0,0,,0.0
0062X00000xYjDAQA0,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-03-15,12192.0,0,,0.0
0062X00000xYLN4QAO,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2019-03-08,11100.0,0,,0.0
0062X00000xYlWcQAK,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2019-03-25,6500.0,0,,0.0
0062X00000xZ6PPQA0,MISCELLANEOUS PERSONAL SERVICE,Other Retailer,2019-03-20,8190.0,0,,0.0
0062X00000xZ75GQAS,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-03-20,7860.0,0,,0.0
0062X00000xZf0sQAC,REAL ESTATE AGENTS - RENTALS,Other Services,2019-03-22,23600.0,0,,0.0
0062X00000xZrO2QAK,AUTOMOTIVE SERVICE SHOPS,Other Services,2019-03-27,12200.0,0,,0.0
0062X00000xZYttQAG,AUTOMOTIVE BODY REPAIR SHOPS,Car Sales / Garage Services,2019-03-22,4356.0,0,,0.0
0062X00000y0dioQAA,RESTAURANTS (EXCEPT EXPRESS),Food / Drink Shop,2019-05-01,10980.0,0,,0.0
0062X00000y0ey4QAA,FLORISTS,Other Retailer,2019-04-15,2480.0,0,,0.0
0062X00000y0lYOQAY,JEWELLERY STORES WATCHES CLOCK,Other Retailer,2019-05-03,46400.0,0,,0.0
0062X00000y10QkQAI,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2019-04-24,21780.0,0,,0.0
0062X00000y1B48QAE,GIFT CARD NOVELTY & SOUVENIR,Other Retailer,2019-05-01,3886.0,0,,0.0
0062X00000y1B80QAE,MISC PUBLISH/PRINTING (P.CARD),Other Services,2019-04-25,37440.0,0,,0.0
0062X00000y1bKEQAY,CHIROPRACTORS,Healthcare,2019-04-30,12500.0,0,,0.0
0062X00000y1g2BQAQ,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2019-04-30,17100.0,0,,0.0
0062X00000y1IwUQAU,BAKERIES,Food / Drink Shop,2019-04-26,3886.0,0,,0.0
0062X00000y1NZ5QAM,HEATING PLUMBING AIR CONDITION,Trade Contractor,2019-05-09,116000.0,0,,0.0
0062X00000y1PFGQA2,BARBER & BEAUTY SHOPS,Other Services,2019-06-11,8960.0,0,,0.0
0062X00000y1yluQAA,MISCELLANEOUS FOOD STORES,Other Retailer,2019-05-17,9450.0,0,,0.0
0062X00000y27Q8QAI,CHILDRENS & INFANTS WEAR STORE,Other Retailer,2019-05-03,6650.0,0,,0.0
0062X00000y27YlQAI,ART DEALERS & GALLERIES,Other Services,2019-06-05,4171.2,0,,0.0
0062X00000y2a4MQAQ,CATERERS,Food / Drink Shop,2019-06-13,4340.0,0,,0.0
0062X00000y2EAoQAM,CLUBS (SPORTS RECREATION),Other Retailer,2019-05-02,13800.0,0,,0.0
